39,8,[9.71390920e-04 7.04553514e-04 5.67800839e-03 1.86457865e-08],[1.12 1.1  1.12 1.1  1.12 1.1 ],[1.19 1.14 1.47 1.16 1.47 1.47]
39,9,[4.78069743e-06 8.68313056e-05 6.83842031e-04 5.11833600e-07],[1.21 1.17 1.27 1.17 1.21 1.17],[1.4  1.33 1.5  1.25 1.44 1.48]
56,0,[3.08666018e-03 3.10142489e-04 1.62048268e-04 1.15748755e-06],[1.12 1.12 1.12 1.17 1.17 1.17],[1.21 1.2  1.36 1.24 1.38 1.44]
56,1,[4.17024560e-07 1.45973681e-04 2.81066930e-05 5.17485921e-09],[1.23 1.24 1.34 1.23 1.23 1.24],[1.5  1.46 1.66 1.32 1.54 1.65]
56,2,[3.23227190e-07 3.44900110e-03 1.16448677e-03 2.92453239e-08],[1.12 1.12 1.35 1.12 1.12 1.12],[1.41 1.41 1.6  1.14 1.45 1.51]
56,3,[3.79691594e-05 3.01056373e-06 4.04492500e-06 2.04027078e-06],[1.27 1.27 1.27 1.29 1.29 1.29],[1.44 1.4  1.44 1.46 1.46 1.51]
56,4,[5.40777032e-05 1.15714509e-03 4.81702326e-06 1.91861337e-02],[1.12 1.2  1.05 1.12 1.05 1.05],[1.25 1.35 1.22 1.31 1.12 1.31]
56,5,[0.00013855 0.00118782 0.00026492 0.00034595],[1.16 1.16 1.16 1.16 1.16 1.16],[1.25 1.27 1.26 1.22 1.2  1.27]
56,6,[5.66733523e-04 4.24304866e-06 3.29988268e-04 2.19955951e-06],[1.18 1.18 1.18 1.18 1.28 1.18],[1.38 1.23 1.37 1.35 1.46 1.41]
56,7,[2.92407840e-04 2.39268041e-03 5.59360184e-05 1.09849237e-02],[1.1  1.15 1.07 1.1  1.07 1.07],[1.19 1.27 1.17 1.23 1.1  1.23]
56,8,[3.12166175e-04 1.56996913e-03 9.49395590e-06 1.89276634e-05],[1.14 1.17 1.17 1.14 1.14 1.23],[1.23 1.33 1.32 1.3  1.28 1.43]
56,9,[4.67033808e-06 2.97514477e-03 1.59038876e-02 3.71726618e-03],[1.07 1.05 1.07 1.05 1.07 1.05],[1.3  1.29 1.29 1.09 1.09 1.09]
34,0,[1.53746287e-04 1.71540762e-06 4.55920076e-05 5.83610899e-05],[1.22 1.22 1.22 1.22 1.22 1.22],[1.42 1.32 1.3  1.43 1.42 1.37]
34,1,[9.56638653e-04 3.48712829e-05 1.05677724e-08 1.79772287e-05],[1.16 1.16 1.16 1.23 1.23 1.23],[1.33 1.5  1.28 1.55 1.36 1.64]
34,2,[4.71921843e-05 3.02543986e-02 1.63867397e-07 1.59275571e-02],[1.02 1.2  1.02 1.02 1.02 1.02],[1.2  1.43 1.2  1.39 1.02 1.39]
34,3,[2.37137359e-04 5.88550177e-03 1.28165885e-07 1.32942363e-04],[1.09 1.17 1.17 1.09 1.09 1.17],[1.2  1.42 1.26 1.41 1.21 1.5 ]
34,4,[3.32357425e-05 9.54737594e-03 4.88017687e-06 2.51392087e-08],[1.07 1.24 1.24 1.07 1.07 1.27],[1.27 1.37 1.5  1.3  1.46 1.64]
34,5,[1.36797873e-07 9.15792741e-05 4.39041513e-06 3.14357324e-06],[1.24 1.29 1.29 1.24 1.24 1.29],[1.52 1.53 1.55 1.39 1.39 1.54]
34,6,[2.94018828e-06 5.32698542e-03 2.56649644e-05 3.58620713e-05],[1.1  1.22 1.22 1.1  1.1  1.22],[1.35 1.4  1.43 1.26 1.25 1.41]
34,7,[9.30845767e-08 7.18037669e-05 5.36155896e-04 8.86798388e-07],[1.21 1.18 1.33 1.18 1.21 1.18],[1.53 1.44 1.56 1.27 1.43 1.43]
34,8,[2.09683918e-04 2.02677903e-06 6.56799606e-05 2.00153094e-09],[1.22 1.22 1.22 1.22 1.3  1.22],[1.43 1.28 1.57 1.43 1.69 1.65]
34,9,[1.00034909e-03 4.13459114e-08 5.60894629e-04 3.79217590e-04],[1.16 1.16 1.16 1.16 1.16 1.16],[1.47 1.19 1.21 1.49 1.47 1.25]
55,0,[1.49394237e-08 8.89192493e-04 8.62485025e-05 1.24180229e-05],[1.16 1.21 1.25 1.16 1.16 1.21],[1.53 1.53 1.6  1.25 1.3  1.37]
55,1,[8.32040658e-05 3.86964456e-04 2.99777853e-07 3.45742673e-03],[1.16 1.19 1.12 1.16 1.12 1.12],[1.28 1.46 1.23 1.43 1.18 1.42]
55,2,[5.84307482e-04 1.19658801e-05 7.04359680e-06 1.35919855e-02],[1.14 1.14 1.06 1.25 1.06 1.06],[1.31 1.31 1.15 1.4  1.27 1.3 ]
55,3,[2.84392910e-02 2.33516095e-10 1.65303908e-06 2.31172139e-05],[1.03 1.03 1.03 1.31 1.25 1.25],[1.58 1.33 1.25 1.69 1.61 1.47]
55,4,[1.80778262e-03 2.04381024e-05 7.51269249e-05 7.77262856e-03],[1.11 1.11 1.08 1.19 1.08 1.08],[1.29 1.24 1.12 1.34 1.26 1.24]
55,5,[8.48697686e-05 4.59224239e-04 1.22859404e-05 1.39981012e-04],[1.19 1.19 1.19 1.19 1.19 1.19],[1.31 1.36 1.29 1.32 1.25 1.4 ]
55,6,[2.28983036e-04 3.55896991e-05 1.13058532e-03 1.20737147e-04],[1.17 1.16 1.17 1.16 1.18 1.16],[1.34 1.21 1.26 1.28 1.33 1.26]
55,7,[1.83604285e-04 2.22397696e-04 8.05798081e-07 9.88093388e-04],[1.16 1.16 1.16 1.16 1.16 1.16],[1.26 1.41 1.23 1.43 1.21 1.43]
55,8,[6.15334581e-07 1.03447264e-08 2.13401650e-05 5.30114151e-03],[1.34 1.25 1.1  1.25 1.1  1.1 ],[1.71 1.45 1.37 1.54 1.48 1.28]
55,9,[5.76369589e-06 6.25088619e-06 1.17318753e-04 3.81844784e-02],[1.25 1.2  1.02 1.2  1.02 1.02],[1.46 1.34 1.29 1.34 1.29 1.2 ]
44,0,[4.64631999e-06 1.65579220e-03 1.10353332e-04 1.22799488e-05],[1.14 1.2  1.25 1.14 1.14 1.2 ],[1.35 1.35 1.43 1.23 1.3  1.37]
44,1,[1.88713855e-04 2.04225469e-01 4.59168468e-08 3.97173814e-04],[1.   1.16 1.16 1.   1.   1.16],[1.18 1.45 1.22 1.44 1.16 1.49]
44,2,[3.29929827e-06 1.02364680e-05 3.40189743e-06 2.91462321e-09],[1.31 1.31 1.31 1.31 1.31 1.31],[1.51 1.45 1.61 1.43 1.63 1.69]
44,3,[2.30744710e-06 6.50962763e-06 1.45815828e-02 4.22835088e-07],[1.29 1.06 1.3  1.06 1.29 1.06],[1.47 1.32 1.46 1.29 1.47 1.4 ]
44,4,[6.93253476e-04 2.71510863e-06 1.23939811e-05 4.51181281e-03],[1.14 1.14 1.11 1.25 1.11 1.11],[1.35 1.3  1.16 1.43 1.32 1.3 ]
44,5,[0.00012706 0.00184623 0.00089383 0.00033775],[1.14 1.14 1.14 1.14 1.14 1.14],[1.26 1.24 1.26 1.17 1.19 1.22]
44,6,[4.07270296e-03 1.79409188e-03 1.23915097e-05 1.39364521e-02],[1.08 1.08 1.06 1.09 1.06 1.06],[1.12 1.25 1.08 1.25 1.11 1.25]
44,7,[1.93130741e-07 8.53009951e-06 7.61677277e-09 6.31113987e-06],[1.32 1.37 1.32 1.32 1.32 1.32],[1.58 1.69 1.52 1.58 1.43 1.68]
44,8,[6.49477897e-06 4.17150148e-02 1.02820466e-03 3.12750376e-07],[1.01 1.12 1.26 1.01 1.01 1.12],[1.29 1.29 1.46 1.12 1.38 1.42]
44,9,[2.68521822e-04 1.16594363e-06 5.27779829e-06 7.42834367e-04],[1.17 1.17 1.17 1.27 1.17 1.17],[1.45 1.36 1.23 1.47 1.38 1.38]
51,0,[6.26476247e-05 7.42550764e-03 2.78214633e-03 6.24177887e-09],[1.09 1.09 1.2  1.09 1.09 1.09],[1.22 1.22 1.52 1.1  1.5  1.51]
51,1,[1.66978353e-05 1.93002669e-04 1.10110347e-03 4.09650203e-05],[1.18 1.16 1.21 1.16 1.18 1.16],[1.37 1.29 1.37 1.23 1.3  1.32]
51,2,[9.09036270e-03 1.81542922e-05 1.14984687e-03 2.11294487e-05],[1.08 1.08 1.08 1.12 1.22 1.12],[1.28 1.13 1.25 1.28 1.34 1.3 ]
51,3,[6.49744225e-04 1.01596469e-07 9.10032377e-06 2.25632387e-06],[1.17 1.17 1.17 1.28 1.29 1.28],[1.47 1.32 1.37 1.53 1.58 1.51]
51,4,[7.48035651e-03 7.91063248e-08 2.94161598e-06 2.72399300e-04],[1.08 1.08 1.08 1.29 1.17 1.17],[1.46 1.32 1.18 1.54 1.47 1.38]
51,5,[2.94407210e-07 1.62833630e-05 6.16590429e-04 3.61110145e-05],[1.24 1.18 1.23 1.18 1.23 1.18],[1.51 1.4  1.46 1.29 1.36 1.32]
51,6,[1.24883258e-05 2.71590145e-03 4.31666822e-05 2.11991502e-02],[1.09 1.21 1.04 1.09 1.04 1.04],[1.28 1.33 1.27 1.23 1.09 1.23]
51,7,[1.08809972e-04 1.59749991e-10 1.89901525e-05 8.65299863e-05],[1.24 1.24 1.24 1.24 1.24 1.24],[1.74 1.33 1.29 1.71 1.67 1.41]
51,8,[2.15105247e-02 3.63512501e-05 1.43552474e-04 1.57558358e-05],[1.04 1.04 1.04 1.19 1.21 1.19],[1.24 1.19 1.26 1.28 1.33 1.35]
51,9,[4.30121189e-07 4.49023975e-02 4.24674307e-04 5.22623035e-04],[1.01 1.14 1.14 1.01 1.01 1.14],[1.38 1.39 1.38 1.16 1.15 1.22]
52,0,[5.68958992e-06 3.99648489e-04 2.83511032e-04 1.76944807e-03],[1.15 1.15 1.14 1.15 1.14 1.14],[1.38 1.34 1.31 1.23 1.2  1.23]
52,1,[4.79193026e-05 1.16445793e-03 1.18253666e-05 3.26731108e-05],[1.15 1.22 1.22 1.15 1.15 1.22],[1.29 1.34 1.34 1.31 1.27 1.43]
52,2,[4.01023749e-06 9.27664812e-03 1.52547565e-04 4.27554201e-04],[1.08 1.17 1.15 1.08 1.08 1.15],[1.33 1.34 1.33 1.19 1.16 1.26]
52,3,[1.53486315e-04 1.72717661e-06 1.18287804e-03 2.69942241e-06],[1.19 1.15 1.19 1.15 1.29 1.15],[1.43 1.22 1.4  1.37 1.46 1.37]
52,4,[2.92868587e-04 3.15395592e-07 2.80043712e-05 1.28510394e-04],[1.2  1.2  1.2  1.22 1.2  1.2 ],[1.48 1.3  1.25 1.47 1.43 1.37]
52,5,[7.82481873e-08 1.38580757e-02 1.00932742e-05 2.57788395e-08],[1.06 1.27 1.4  1.06 1.06 1.27],[1.43 1.47 1.65 1.27 1.45 1.64]
52,6,[4.40922669e-05 3.64293731e-05 9.61626943e-04 2.29016700e-04],[1.2  1.16 1.17 1.16 1.17 1.16],[1.37 1.27 1.31 1.27 1.3  1.25]
52,7,[3.03917458e-08 1.36753072e-03 7.53984622e-04 1.18099206e-04],[1.15 1.15 1.18 1.15 1.15 1.15],[1.47 1.47 1.51 1.18 1.23 1.26]
52,8,[3.62761428e-05 3.35946516e-03 1.05795885e-06 5.80667114e-06],[1.12 1.23 1.23 1.12 1.12 1.27],[1.27 1.43 1.39 1.36 1.3  1.51]
52,9,[8.53268760e-04 5.30783733e-03 2.42558196e-10 9.85070788e-03],[1.07 1.11 1.07 1.07 1.07 1.07],[1.14 1.57 1.14 1.57 1.08 1.57]
59,0,[6.19478357e-09 2.76869372e-05 1.00193083e-04 1.32129624e-02],[1.22 1.2  1.06 1.2  1.06 1.06],[1.59 1.54 1.49 1.29 1.25 1.22]
59,1,[6.75684680e-07 1.07821769e-02 1.79504040e-04 5.22961152e-07],[1.07 1.18 1.33 1.07 1.07 1.18],[1.38 1.4  1.52 1.19 1.36 1.46]
59,2,[1.20969134e-04 2.16804101e-06 9.44561097e-04 1.36025397e-03],[1.18 1.15 1.15 1.15 1.15 1.15],[1.41 1.24 1.22 1.35 1.35 1.19]
59,3,[1.75110699e-01 1.20177369e-04 7.77417853e-04 2.69577745e-04],[1.   1.   1.   1.14 1.15 1.14],[1.2  1.14 1.17 1.21 1.24 1.21]
59,4,[1.98580425e-04 2.39768467e-05 9.68887417e-07 4.88203608e-03],[1.18 1.18 1.1  1.23 1.1  1.1 ],[1.35 1.4  1.2  1.44 1.26 1.39]
59,5,[1.41645934e-03 1.60884779e-05 8.66766975e-04 1.62510528e-03],[1.14 1.14 1.14 1.14 1.14 1.14],[1.31 1.17 1.16 1.3  1.29 1.19]
59,6,[2.20848764e-04 3.49995187e-04 1.36863399e-05 5.81505311e-04],[1.18 1.18 1.18 1.18 1.18 1.18],[1.27 1.32 1.23 1.33 1.22 1.35]
59,7,[2.77169978e-06 2.19008781e-04 1.46234970e-03 3.97502111e-04],[1.16 1.15 1.16 1.15 1.16 1.15],[1.41 1.34 1.36 1.21 1.24 1.22]
59,8,[6.46318047e-07 1.72290997e-02 6.85991500e-02 5.24817600e-04],[1.02 1.   1.13 1.   1.02 1.  ],[1.33 1.33 1.35 1.02 1.13 1.13]
59,9,[2.18207912e-04 2.38528002e-05 7.39872020e-06 2.81449742e-04],[1.2  1.2  1.2  1.23 1.2  1.2 ],[1.35 1.35 1.24 1.39 1.3  1.4 ]
58,0,[7.94517390e-05 3.40095717e-04 1.33661090e-05 2.18588435e-04],[1.2 1.2 1.2 1.2 1.2 1.2],[1.3  1.36 1.29 1.31 1.25 1.38]
58,1,[3.11195358e-09 8.03324376e-05 1.93635858e-06 5.16985865e-06],[1.25 1.3  1.29 1.25 1.25 1.29],[1.6  1.67 1.6  1.39 1.39 1.55]
58,2,[2.66988407e-04 6.68394847e-07 2.98154815e-07 8.20043164e-05],[1.21 1.21 1.21 1.34 1.21 1.21],[1.46 1.45 1.28 1.52 1.43 1.5 ]
58,3,[6.59161607e-05 3.59266699e-06 3.24964327e-04 4.92574571e-05],[1.21 1.2  1.21 1.2  1.21 1.2 ],[1.44 1.29 1.31 1.36 1.39 1.3 ]
58,4,[4.62944149e-02 1.57904823e-06 2.29550801e-03 2.94779191e-04],[1.01 1.01 1.01 1.1  1.15 1.1 ],[1.33 1.1  1.17 1.33 1.35 1.19]
58,5,[5.51578736e-05 2.24432970e-05 5.24829233e-06 1.83154547e-02],[1.22 1.22 1.05 1.23 1.05 1.05],[1.34 1.34 1.22 1.37 1.25 1.3 ]
58,6,[6.98172671e-03 1.77127734e-04 1.47521449e-05 9.56263928e-07],[1.09 1.09 1.09 1.18 1.18 1.24],[1.2  1.26 1.35 1.31 1.37 1.52]
58,7,[5.58079385e-04 7.26744918e-06 5.00603775e-04 1.81116351e-06],[1.18 1.18 1.18 1.18 1.26 1.18],[1.39 1.21 1.37 1.34 1.44 1.43]
58,8,[6.13000087e-03 7.07862717e-05 2.75527099e-06 4.07069852e-05],[1.09 1.09 1.09 1.21 1.21 1.21],[1.24 1.32 1.24 1.38 1.29 1.43]
58,9,[0.00107688 0.00072856 0.00011277 0.00452174],[1.12 1.12 1.1  1.12 1.1  1.1 ],[1.19 1.25 1.15 1.24 1.16 1.24]
35,0,[9.03380119e-03 4.40224863e-04 4.66180383e-05 5.87448509e-03],[1.08 1.08 1.08 1.13 1.08 1.08],[1.15 1.23 1.08 1.25 1.15 1.23]
35,1,[4.49567807e-07 4.16911730e-03 5.60303315e-04 5.74312914e-03],[1.1  1.13 1.1  1.1  1.1  1.1 ],[1.38 1.39 1.38 1.16 1.1  1.16]
35,2,[2.96327502e-06 8.36099350e-06 1.89220981e-04 9.00397306e-07],[1.28 1.22 1.29 1.22 1.28 1.22],[1.51 1.38 1.5  1.35 1.48 1.47]
35,3,[3.77543711e-05 1.69077540e-03 1.68511460e-06 4.78777437e-06],[1.14 1.23 1.23 1.14 1.14 1.28],[1.28 1.43 1.4  1.35 1.33 1.53]
35,4,[2.70179987e-08 8.01469036e-06 8.53157398e-08 8.32785824e-04],[1.28 1.39 1.17 1.28 1.17 1.17],[1.59 1.68 1.48 1.54 1.33 1.51]
35,5,[5.04511998e-05 3.85132551e-04 9.86115132e-02 1.47525899e-07],[1.16 1.   1.2  1.   1.16 1.  ],[1.29 1.22 1.45 1.16 1.41 1.4 ]
35,6,[9.37737799e-06 2.24748665e-04 8.75487895e-05 1.45206440e-07],[1.21 1.21 1.25 1.21 1.21 1.21],[1.38 1.38 1.54 1.28 1.47 1.56]
35,7,[2.36787265e-05 4.99901015e-05 1.68009134e-04 8.49514366e-07],[1.22 1.22 1.23 1.22 1.22 1.22],[1.42 1.34 1.46 1.29 1.42 1.47]
35,8,[1.43598242e-06 9.06220490e-06 9.41949583e-05 5.85006236e-03],[1.25 1.2  1.09 1.2  1.09 1.09],[1.45 1.38 1.34 1.34 1.28 1.24]
35,9,[1.59718343e-04 1.25971234e-04 2.82987842e-08 2.65238007e-04],[1.21 1.21 1.21 1.21 1.21 1.21],[1.33 1.5  1.26 1.5  1.29 1.56]
37,0,[1.19357353e-06 1.39392243e-04 7.43827646e-08 7.56757926e-05],[1.23 1.31 1.23 1.23 1.23 1.23],[1.45 1.56 1.43 1.49 1.29 1.59]
37,1,[8.13298318e-11 2.11350710e-07 3.67820365e-03 5.83676514e-02],[1.37 1.08 1.   1.08 1.   1.  ],[1.83 1.59 1.59 1.39 1.39 1.08]
37,2,[3.17471747e-03 6.56123731e-08 6.18530865e-06 3.83807374e-04],[1.12 1.12 1.12 1.27 1.16 1.16],[1.47 1.3  1.18 1.55 1.46 1.35]
37,3,[4.92617736e-04 2.93872295e-04 7.43342560e-06 2.19805965e-04],[1.19 1.19 1.19 1.19 1.19 1.19],[1.27 1.35 1.24 1.33 1.26 1.39]
37,4,[2.66866338e-08 5.68503286e-03 1.17414239e-03 1.18421570e-06],[1.1  1.12 1.31 1.1  1.1  1.12],[1.46 1.46 1.58 1.13 1.35 1.38]
37,5,[2.70998728e-05 5.43690068e-05 4.88804153e-05 1.79229525e-04],[1.22 1.22 1.22 1.22 1.22 1.22],[1.38 1.35 1.32 1.35 1.29 1.33]
37,6,[7.91876031e-05 6.00104091e-05 1.18460803e-03 6.13694834e-06],[1.2  1.16 1.2  1.16 1.2  1.16],[1.38 1.25 1.37 1.27 1.38 1.37]
37,7,[2.40785401e-05 2.72389000e-05 1.00308570e-04 3.42805348e-05],[1.24 1.24 1.24 1.24 1.24 1.24],[1.42 1.33 1.36 1.34 1.36 1.38]
37,8,[8.39219153e-03 9.45069021e-06 8.83884328e-03 7.67280720e-06],[1.06 1.06 1.06 1.06 1.25 1.06],[1.27 1.06 1.28 1.27 1.37 1.28]
37,9,[9.64510493e-05 1.28004390e-06 6.79668746e-03 2.21999142e-03],[1.18 1.09 1.1  1.09 1.1  1.09],[1.4  1.21 1.21 1.33 1.33 1.13]
53,0,[0.00267945 0.00076792 0.00040897 0.00056095],[1.13 1.13 1.13 1.13 1.13 1.13],[1.18 1.19 1.18 1.22 1.21 1.22]
53,1,[1.37904209e-02 5.41656644e-04 4.19474314e-04 6.26909890e-06],[1.06 1.06 1.06 1.14 1.14 1.14],[1.16 1.16 1.29 1.19 1.3  1.35]
53,2,[1.56326399e-06 1.48149923e-04 2.49022568e-07 1.26414471e-06],[1.23 1.31 1.31 1.23 1.23 1.31],[1.43 1.54 1.53 1.45 1.4  1.63]
53,3,[5.79633318e-05 1.12486570e-04 1.17052794e-06 1.05302960e-02],[1.2  1.2  1.07 1.2  1.07 1.07],[1.33 1.42 1.22 1.38 1.21 1.35]
53,4,[2.85102621e-05 7.38260098e-05 7.13117853e-05 6.96399640e-04],[1.19 1.19 1.17 1.19 1.17 1.17],[1.38 1.34 1.3  1.31 1.26 1.29]
53,5,[4.62121961e-04 4.74327321e-04 2.72309270e-03 2.52672430e-05],[1.13 1.12 1.13 1.12 1.13 1.12],[1.24 1.18 1.29 1.18 1.29 1.29]
53,6,[7.57462578e-07 1.60652102e-03 1.27114722e-06 1.46587058e-05],[1.14 1.31 1.26 1.14 1.14 1.26],[1.39 1.49 1.47 1.37 1.29 1.5 ]
53,7,[1.33064693e-05 3.58708694e-07 3.82832481e-05 4.33294635e-05],[1.27 1.27 1.27 1.27 1.27 1.27],[1.54 1.38 1.38 1.47 1.49 1.41]
53,8,[7.44659170e-05 8.20499951e-07 1.39257449e-07 3.14557384e-04],[1.21 1.21 1.2  1.32 1.2  1.2 ],[1.47 1.49 1.27 1.56 1.39 1.52]
53,9,[1.82492366e-05 8.29486668e-04 3.58582983e-03 6.18005572e-04],[1.12 1.11 1.12 1.11 1.12 1.11],[1.32 1.27 1.3  1.16 1.2  1.19]
42,0,[1.72722766e-06 9.96151517e-05 4.50988043e-06 3.02472987e-05],[1.24 1.28 1.24 1.24 1.24 1.24],[1.43 1.48 1.43 1.36 1.32 1.48]
42,1,[0.00135375 0.00025415 0.00026204 0.00830095],[1.12 1.12 1.08 1.14 1.08 1.08],[1.21 1.19 1.12 1.23 1.18 1.19]
42,2,[8.17397752e-06 1.79396054e-10 9.50881225e-07 4.25733201e-04],[1.28 1.28 1.19 1.32 1.19 1.19],[1.73 1.46 1.32 1.78 1.63 1.43]
42,3,[1.89072490e-04 3.22563142e-05 1.45135070e-03 2.46912296e-03],[1.16 1.13 1.13 1.13 1.13 1.13],[1.29 1.21 1.21 1.26 1.26 1.16]
42,4,[0.00013771 0.00027883 0.00044202 0.0002924 ],[1.19 1.19 1.19 1.19 1.19 1.19],[1.31 1.26 1.27 1.25 1.24 1.28]
42,5,[7.04623393e-04 1.31704047e-05 3.66175300e-05 2.71443959e-03],[1.14 1.14 1.12 1.21 1.12 1.12],[1.32 1.28 1.18 1.36 1.28 1.3 ]
42,6,[4.36997250e-03 2.84388384e-04 5.53166972e-05 8.20117859e-05],[1.11 1.11 1.11 1.17 1.17 1.19],[1.2  1.23 1.22 1.26 1.26 1.35]
42,7,[2.54945081e-02 4.72099022e-06 1.50240828e-06 2.46367124e-06],[1.04 1.04 1.04 1.3  1.3  1.3 ],[1.3  1.33 1.32 1.42 1.45 1.53]
42,8,[3.68829698e-07 9.87795349e-05 8.87460920e-05 1.81987472e-08],[1.24 1.24 1.35 1.24 1.24 1.24],[1.51 1.42 1.63 1.31 1.52 1.6 ]
42,9,[1.18103685e-05 4.71319671e-03 6.21724313e-04 1.16915154e-06],[1.1  1.14 1.25 1.1  1.1  1.14],[1.3  1.3  1.44 1.16 1.35 1.4 ]
48,0,[7.18565970e-04 2.41035022e-06 1.74417803e-07 2.33748567e-04],[1.17 1.17 1.17 1.3  1.17 1.17],[1.4  1.42 1.23 1.54 1.37 1.49]
48,1,[3.47709369e-06 1.11307277e-06 1.53263779e-02 2.26385352e-05],[1.28 1.06 1.25 1.06 1.25 1.06],[1.49 1.31 1.37 1.34 1.42 1.26]
48,2,[5.46392301e-05 8.41395131e-07 9.53823355e-04 1.49008826e-07],[1.22 1.16 1.22 1.16 1.33 1.16],[1.47 1.26 1.48 1.37 1.56 1.5 ]
48,3,[6.27364991e-04 2.04636719e-04 5.01472661e-08 3.06620457e-04],[1.18 1.18 1.18 1.18 1.18 1.18],[1.27 1.47 1.23 1.52 1.24 1.52]
48,4,[8.69204414e-07 1.35922423e-04 5.35411216e-02 7.61176232e-06],[1.19 1.   1.27 1.   1.19 1.  ],[1.45 1.35 1.45 1.19 1.32 1.29]
48,5,[2.00649497e-09 4.57345461e-05 2.18385443e-04 2.99992006e-06],[1.23 1.21 1.29 1.21 1.23 1.21],[1.66 1.57 1.65 1.31 1.42 1.44]
48,6,[1.17706759e-04 9.68903321e-03 1.93566555e-03 9.52314580e-07],[1.08 1.1  1.18 1.08 1.08 1.1 ],[1.2  1.2  1.38 1.11 1.35 1.38]
48,7,[5.75867932e-03 6.86892376e-05 3.70274380e-03 2.37236992e-04],[1.1  1.09 1.1  1.1  1.15 1.1 ],[1.22 1.09 1.18 1.22 1.26 1.19]
48,8,[9.77228054e-05 1.01213009e-04 1.26443927e-06 9.24719086e-07],[1.24 1.24 1.24 1.24 1.24 1.31],[1.34 1.41 1.43 1.4  1.44 1.62]
48,9,[5.04150662e-05 1.35293215e-07 1.28044726e-06 8.69808628e-04],[1.22 1.22 1.17 1.31 1.17 1.17],[1.56 1.44 1.26 1.54 1.43 1.39]
60,0,[5.64100703e-06 9.29804770e-05 2.85152378e-05 1.88900682e-04],[1.22 1.22 1.22 1.22 1.22 1.22],[1.4  1.41 1.34 1.33 1.28 1.38]
60,1,[1.30909290e-05 2.00317537e-05 7.47677235e-05 1.74704131e-08],[1.25 1.25 1.25 1.25 1.25 1.25],[1.43 1.36 1.55 1.35 1.55 1.63]
60,2,[7.49148446e-08 6.40747153e-07 5.53274348e-04 6.30571252e-04],[1.34 1.18 1.18 1.18 1.18 1.18],[1.63 1.46 1.45 1.4  1.39 1.25]
60,3,[1.09471726e-03 1.64696900e-02 7.58593963e-05 4.42367317e-03],[1.05 1.1  1.07 1.05 1.05 1.07],[1.12 1.22 1.12 1.21 1.08 1.22]
60,4,[6.13275381e-05 2.42755544e-04 2.64114371e-04 5.69583565e-04],[1.18 1.18 1.18 1.18 1.18 1.18],[1.34 1.28 1.27 1.25 1.24 1.26]
60,5,[1.37021956e-05 3.01558146e-04 6.27317751e-03 3.39622256e-05],[1.17 1.09 1.22 1.09 1.17 1.09],[1.33 1.27 1.37 1.17 1.29 1.27]
60,6,[8.36010155e-06 3.67120642e-03 6.14300631e-03 2.83980084e-03],[1.09 1.09 1.09 1.09 1.09 1.09],[1.28 1.28 1.28 1.1  1.11 1.11]
60,7,[1.02445776e-02 3.09456741e-06 2.60222330e-08 2.11684694e-04],[1.07 1.07 1.07 1.29 1.18 1.18],[1.33 1.46 1.18 1.55 1.35 1.57]
60,8,[1.12167092e-05 4.49807691e-04 1.59593853e-07 5.74778630e-04],[1.18 1.25 1.18 1.18 1.18 1.18],[1.34 1.5  1.32 1.43 1.22 1.48]
60,9,[2.93079723e-06 1.36688626e-05 1.09150739e-01 5.79087415e-03],[1.24 1.   1.06 1.   1.06 1.  ],[1.44 1.3  1.3  1.24 1.24 1.06]
33,0,[3.09378307e-07 4.16264953e-06 4.66823329e-08 5.27749138e-04],[1.3  1.35 1.18 1.3  1.18 1.18],[1.56 1.62 1.42 1.58 1.34 1.5 ]
33,1,[1.57432715e-03 3.55361409e-05 2.39946838e-05 1.57713480e-07],[1.14 1.14 1.14 1.23 1.23 1.23],[1.28 1.27 1.41 1.34 1.48 1.53]
33,2,[4.06704255e-04 4.77976920e-06 1.08408295e-04 1.66078726e-04],[1.19 1.19 1.19 1.19 1.19 1.19],[1.39 1.26 1.25 1.37 1.36 1.31]
33,3,[1.23795272e-04 3.83035906e-04 2.77808523e-03 1.76427013e-08],[1.16 1.12 1.18 1.12 1.16 1.12],[1.28 1.21 1.54 1.19 1.5  1.53]
33,4,[3.73239751e-03 2.05185086e-04 4.13369450e-06 3.31398447e-03],[1.11 1.11 1.11 1.16 1.11 1.11],[1.2  1.3  1.12 1.34 1.2  1.31]
33,5,[4.95602479e-04 1.58764099e-03 6.83246611e-06 5.01252352e-04],[1.14 1.14 1.14 1.14 1.14 1.14],[1.22 1.33 1.23 1.3  1.19 1.36]
33,6,[5.98356129e-06 5.35828951e-05 6.50491951e-07 9.68323546e-03],[1.22 1.27 1.08 1.22 1.08 1.08],[1.38 1.48 1.3  1.41 1.22 1.4 ]
33,7,[3.08092353e-07 4.75631412e-04 5.75391296e-05 3.38414683e-08],[1.19 1.22 1.35 1.19 1.19 1.22],[1.46 1.49 1.58 1.27 1.48 1.59]
33,8,[3.26863496e-07 1.53189854e-05 1.42044175e-05 1.29133973e-02],[1.24 1.24 1.06 1.24 1.06 1.06],[1.53 1.45 1.38 1.36 1.26 1.28]
33,9,[4.59076368e-03 5.19307960e-05 2.44190639e-04 5.00385309e-04],[1.11 1.11 1.11 1.15 1.15 1.15],[1.26 1.19 1.17 1.27 1.26 1.26]
