44,7,"[0, 2, 3, 4]","[0, 2, 3, 4]"
44,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
44,9,"[0, 2, 3, 3]","[0, 2, 3, 4]"
52,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
52,1,"[0, 2, 3, 4]","[0, 2, 3, 4]"
52,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
52,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
52,4,"[0, 2, 3, 4]","[0, 3, 4, 4]"
52,5,"[1, 2, 3, 4]","[1, 2, 3, 4]"
52,6,"[1, 2, 3, 4]","[1, 2, 4, 4]"
52,7,"[0, 3, 4, 4]","[0, 4, 4, 4]"
52,8,"[1, 3, 4, 4]","[1, 3, 4, 4]"
52,9,"[0, 2, 3, 3]","[0, 2, 3, 3]"
54,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
54,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
54,2,"[2, 2, 3, 4]","[2, 2, 3, 4]"
54,3,"[1, 3, 4, 4]","[1, 4, 4, 4]"
54,4,"[1, 2, 3, 3]","[1, 2, 3, 4]"
54,5,"[0, 4, 4, 4]","[0, 4, 4, 4]"
54,6,"[0, 2, 3, 4]","[0, 3, 4, 4]"
54,7,"[1, 3, 4, 4]","[1, 4, 4, 4]"
54,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
54,9,"[1, 3, 4, 4]","[1, 4, 4, 4]"
51,0,"[1, 3, 4, 4]","[1, 4, 4, 4]"
51,1,"[0, 1, 3, 3]","[0, 2, 3, 4]"
51,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
51,3,"[1, 2, 3, 4]","[1, 2, 4, 4]"
51,4,"[2, 3, 4, 4]","[2, 3, 4, 4]"
51,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
51,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
51,7,"[2, 2, 3, 4]","[2, 2, 4, 4]"
51,8,"[1, 1, 3, 4]","[1, 1, 4, 4]"
51,9,"[1, 2, 3, 4]","[1, 2, 4, 4]"
46,0,"[1, 3, 4, 4]","[1, 3, 4, 4]"
46,1,"[2, 2, 3, 4]","[2, 2, 3, 4]"
46,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
46,3,"[0, 1, 3, 4]","[0, 1, 4, 4]"
46,4,"[0, 3, 3, 4]","[0, 3, 3, 4]"
46,5,"[2, 2, 3, 4]","[2, 2, 4, 4]"
46,6,"[0, 3, 3, 4]","[0, 3, 4, 4]"
46,7,"[1, 3, 3, 3]","[1, 3, 3, 3]"
46,8,"[0, 2, 3, 4]","[0, 2, 3, 4]"
46,9,"[0, 2, 3, 4]","[0, 3, 4, 4]"
48,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
48,1,"[0, 1, 4, 4]","[0, 1, 4, 4]"
48,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
48,3,"[1, 2, 4, 4]","[1, 4, 4, 4]"
48,4,"[1, 2, 4, 4]","[1, 3, 4, 4]"
48,5,"[2, 3, 4, 4]","[2, 3, 4, 4]"
48,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
48,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
48,8,"[1, 3, 4, 4]","[1, 4, 4, 4]"
48,9,"[2, 2, 3, 3]","[2, 2, 3, 4]"
55,0,"[0, 1, 3, 4]","[0, 1, 4, 4]"
55,1,"[0, 2, 3, 3]","[0, 2, 3, 4]"
55,2,"[0, 2, 4, 4]","[0, 2, 4, 4]"
55,3,"[1, 2, 4, 4]","[1, 2, 4, 4]"
55,4,"[1, 2, 4, 4]","[1, 3, 4, 4]"
55,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
55,6,"[0, 1, 2, 3]","[0, 1, 4, 4]"
55,7,"[0, 2, 4, 4]","[0, 4, 4, 4]"
55,8,"[0, 2, 3, 4]","[0, 3, 4, 4]"
55,9,"[0, 2, 3, 3]","[0, 2, 3, 4]"
47,0,"[0, 3, 3, 4]","[0, 3, 4, 4]"
47,1,"[2, 4, 4, 4]","[2, 4, 4, 4]"
47,2,"[1, 2, 4, 4]","[1, 2, 4, 4]"
47,3,"[1, 2, 3, 4]","[1, 3, 4, 4]"
47,4,"[0, 2, 4, 4]","[0, 2, 4, 4]"
47,5,"[0, 2, 3, 4]","[0, 3, 3, 4]"
47,6,"[1, 3, 3, 4]","[1, 3, 3, 4]"
47,7,"[0, 3, 4, 4]","[0, 4, 4, 4]"
47,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
47,9,"[1, 2, 3, 4]","[1, 2, 4, 4]"
45,0,"[1, 2, 4, 4]","[1, 4, 4, 4]"
45,1,"[0, 3, 3, 4]","[0, 3, 3, 4]"
45,2,"[1, 2, 3, 4]","[1, 2, 4, 4]"
45,3,"[0, 4, 4, 4]","[0, 4, 4, 4]"
45,4,"[0, 2, 4, 4]","[0, 2, 4, 4]"
45,5,"[1, 3, 4, 4]","[1, 4, 4, 4]"
45,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
45,7,"[0, 3, 4, 4]","[0, 4, 4, 4]"
45,8,"[0, 1, 3, 4]","[0, 3, 4, 4]"
45,9,"[1, 2, 3, 4]","[1, 2, 3, 4]"
50,0,"[1, 3, 3, 4]","[1, 3, 3, 4]"
50,1,"[1, 2, 3, 4]","[1, 2, 4, 4]"
50,2,"[0, 2, 4, 4]","[0, 3, 4, 4]"
50,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
50,4,"[0, 2, 4, 4]","[0, 2, 4, 4]"
50,5,"[2, 3, 4, 4]","[2, 4, 4, 4]"
50,6,"[0, 1, 3, 4]","[0, 1, 4, 4]"
50,7,"[1, 3, 3, 4]","[1, 3, 4, 4]"
50,8,"[0, 3, 4, 4]","[0, 4, 4, 4]"
50,9,"[0, 3, 4, 4]","[0, 3, 4, 4]"
49,0,"[0, 2, 2, 3]","[0, 2, 2, 4]"
49,1,"[1, 2, 3, 3]","[1, 2, 3, 4]"
49,2,"[0, 2, 4, 4]","[0, 3, 4, 4]"
49,3,"[0, 3, 3, 4]","[0, 3, 3, 4]"
49,4,"[0, 2, 4, 4]","[0, 3, 4, 4]"
49,5,"[1, 3, 4, 4]","[1, 3, 4, 4]"
49,6,"[2, 4, 4, 4]","[2, 4, 4, 4]"
49,7,"[0, 1, 3, 4]","[0, 3, 4, 4]"
49,8,"[1, 3, 3, 4]","[1, 3, 4, 4]"
49,9,"[0, 1, 3, 4]","[0, 1, 4, 4]"
41,0,"[1, 2, 4, 4]","[1, 4, 4, 4]"
41,1,"[2, 2, 3, 4]","[2, 2, 4, 4]"
41,2,"[0, 3, 4, 4]","[0, 4, 4, 4]"
41,3,"[0, 2, 3, 3]","[0, 2, 3, 4]"
41,4,"[0, 2, 3, 4]","[0, 3, 4, 4]"
41,5,"[2, 2, 3, 3]","[2, 2, 3, 4]"
41,6,"[0, 2, 3, 4]","[0, 2, 4, 4]"
41,7,"[0, 1, 2, 3]","[0, 1, 4, 4]"
41,8,"[1, 2, 2, 3]","[1, 2, 2, 4]"
41,9,"[0, 3, 4, 4]","[0, 3, 4, 4]"
43,0,"[1, 3, 4, 4]","[1, 3, 4, 4]"
43,1,"[1, 3, 3, 4]","[1, 3, 3, 4]"
43,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
43,3,"[0, 0, 3, 4]","[0, 2, 4, 4]"
43,4,"[0, 1, 3, 4]","[0, 1, 4, 4]"
43,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
43,6,"[1, 2, 3, 4]","[1, 2, 4, 4]"
43,7,"[0, 1, 4, 4]","[0, 3, 4, 4]"
43,8,"[2, 3, 4, 4]","[2, 3, 4, 4]"
43,9,"[0, 2, 3, 4]","[0, 2, 4, 4]"
57,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
57,1,"[1, 3, 4, 4]","[1, 3, 4, 4]"
57,2,"[0, 3, 3, 4]","[0, 3, 3, 4]"
57,3,"[0, 2, 4, 4]","[0, 4, 4, 4]"
57,4,"[0, 2, 3, 4]","[0, 2, 4, 4]"
57,5,"[0, 3, 4, 4]","[0, 4, 4, 4]"
57,6,"[2, 3, 4, 4]","[2, 4, 4, 4]"
57,7,"[0, 2, 3, 4]","[0, 3, 4, 4]"
57,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
57,9,"[1, 2, 3, 4]","[1, 2, 4, 4]"
79,0,"[0, 1, 4, 4]","[0, 1, 4, 4]"
79,1,"[2, 3, 4, 4]","[2, 3, 4, 4]"
79,2,"[2, 4, 4, 4]","[2, 4, 4, 4]"
79,3,"[0, 2, 4, 4]","[0, 3, 4, 4]"
79,4,"[0, 3, 4, 4]","[0, 3, 4, 4]"
79,5,"[0, 2, 3, 3]","[0, 3, 3, 3]"
79,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
79,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
79,8,"[0, 3, 4, 4]","[0, 4, 4, 4]"
79,9,"[0, 4, 4, 4]","[0, 4, 4, 4]"
75,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
75,1,"[1, 2, 3, 3]","[1, 2, 3, 4]"
75,2,"[1, 3, 3, 4]","[1, 3, 3, 4]"
75,3,"[1, 2, 4, 4]","[1, 2, 4, 4]"
75,4,"[0, 1, 3, 4]","[0, 2, 3, 4]"
75,5,"[1, 2, 3, 3]","[1, 3, 3, 3]"
75,6,"[0, 1, 3, 4]","[0, 1, 4, 4]"
75,7,"[1, 3, 4, 4]","[1, 3, 4, 4]"
75,8,"[1, 3, 3, 4]","[1, 3, 3, 4]"
75,9,"[0, 3, 4, 4]","[0, 4, 4, 4]"
66,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
66,1,"[1, 2, 4, 4]","[1, 2, 4, 4]"
66,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
66,3,"[1, 3, 4, 4]","[1, 3, 4, 4]"
66,4,"[1, 3, 4, 4]","[1, 4, 4, 4]"
66,5,"[1, 3, 3, 4]","[1, 3, 3, 4]"
66,6,"[1, 3, 3, 3]","[1, 3, 3, 4]"
66,7,"[1, 2, 4, 4]","[1, 2, 4, 4]"
66,8,"[1, 2, 4, 4]","[1, 4, 4, 4]"
66,9,"[1, 3, 4, 4]","[1, 3, 4, 4]"
60,0,"[0, 2, 3, 3]","[0, 2, 3, 4]"
60,1,"[0, 2, 3, 4]","[0, 2, 3, 4]"
60,2,"[0, 1, 3, 4]","[0, 3, 4, 4]"
60,3,"[0, 3, 3, 4]","[0, 3, 3, 4]"
60,4,"[1, 1, 3, 4]","[1, 1, 4, 4]"
60,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
60,6,"[0, 1, 2, 3]","[0, 2, 3, 4]"
60,7,"[1, 2, 3, 4]","[1, 2, 3, 4]"
60,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
60,9,"[2, 2, 3, 4]","[2, 2, 4, 4]"
56,0,"[1, 1, 2, 3]","[1, 1, 4, 4]"
56,1,"[0, 2, 4, 4]","[0, 3, 4, 4]"
56,2,"[2, 4, 4, 4]","[2, 4, 4, 4]"
56,3,"[0, 2, 4, 4]","[0, 4, 4, 4]"
56,4,"[1, 2, 3, 4]","[1, 2, 4, 4]"
56,5,"[1, 2, 3, 4]","[1, 2, 4, 4]"
56,6,"[0, 1, 2, 4]","[0, 1, 4, 4]"
56,7,"[0, 3, 4, 4]","[0, 3, 4, 4]"
56,8,"[2, 3, 4, 4]","[2, 4, 4, 4]"
56,9,"[0, 3, 4, 4]","[0, 4, 4, 4]"
71,0,"[1, 2, 4, 4]","[1, 2, 4, 4]"
71,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
71,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
71,3,"[0, 3, 4, 4]","[0, 4, 4, 4]"
71,4,"[0, 2, 4, 4]","[0, 2, 4, 4]"
71,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
71,6,"[0, 3, 3, 4]","[0, 3, 3, 4]"
71,7,"[0, 1, 4, 4]","[0, 2, 4, 4]"
71,8,"[0, 1, 3, 4]","[0, 2, 4, 4]"
71,9,"[0, 2, 4, 4]","[0, 2, 4, 4]"
68,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
68,1,"[0, 3, 4, 4]","[0, 4, 4, 4]"
68,2,"[0, 1, 2, 3]","[0, 1, 2, 4]"
68,3,"[1, 3, 4, 4]","[1, 3, 4, 4]"
68,4,"[0, 2, 3, 4]","[0, 2, 4, 4]"
68,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
68,6,"[0, 2, 3, 4]","[0, 3, 4, 4]"
68,7,"[0, 2, 4, 4]","[0, 4, 4, 4]"
68,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
68,9,"[0, 4, 4, 4]","[0, 4, 4, 4]"
70,0,"[2, 2, 3, 4]","[2, 2, 3, 4]"
70,1,"[1, 3, 3, 4]","[1, 3, 3, 4]"
70,2,"[2, 3, 3, 4]","[2, 3, 3, 4]"
70,3,"[0, 1, 3, 3]","[0, 2, 3, 4]"
70,4,"[0, 2, 3, 4]","[0, 2, 4, 4]"
70,5,"[0, 2, 3, 4]","[0, 3, 3, 4]"
70,6,"[0, 3, 3, 4]","[0, 3, 3, 4]"
70,7,"[0, 1, 3, 4]","[0, 2, 3, 4]"
70,8,"[1, 2, 3, 4]","[1, 3, 4, 4]"
70,9,"[0, 2, 3, 4]","[0, 3, 4, 4]"
62,0,"[0, 2, 4, 4]","[0, 3, 4, 4]"
62,1,"[0, 2, 4, 4]","[0, 3, 4, 4]"
62,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
62,3,"[0, 2, 4, 4]","[0, 3, 4, 4]"
62,4,"[0, 3, 3, 4]","[0, 3, 3, 4]"
62,5,"[1, 2, 3, 4]","[1, 2, 4, 4]"
62,6,"[0, 1, 3, 4]","[0, 1, 4, 4]"
62,7,"[1, 3, 4, 4]","[1, 3, 4, 4]"
62,8,"[2, 3, 4, 4]","[2, 3, 4, 4]"
62,9,"[1, 3, 3, 4]","[1, 3, 3, 4]"
67,0,"[1, 3, 4, 4]","[1, 3, 4, 4]"
67,1,"[2, 3, 4, 4]","[2, 3, 4, 4]"
67,2,"[1, 1, 3, 4]","[1, 1, 4, 4]"
67,3,"[1, 3, 3, 4]","[1, 3, 4, 4]"
67,4,"[0, 2, 3, 4]","[0, 2, 4, 4]"
67,5,"[1, 3, 4, 4]","[1, 3, 4, 4]"
67,6,"[0, 2, 3, 4]","[0, 2, 3, 4]"
67,7,"[1, 1, 3, 4]","[1, 1, 4, 4]"
67,8,"[0, 1, 3, 4]","[0, 3, 4, 4]"
67,9,"[0, 3, 3, 4]","[0, 3, 3, 4]"
78,0,"[1, 3, 4, 4]","[1, 4, 4, 4]"
78,1,"[1, 2, 3, 4]","[1, 2, 3, 4]"
78,2,"[1, 2, 4, 4]","[1, 3, 4, 4]"
78,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
78,4,"[0, 2, 4, 4]","[0, 3, 4, 4]"
78,5,"[0, 1, 3, 4]","[0, 3, 4, 4]"
78,6,"[0, 1, 3, 3]","[0, 1, 3, 4]"
78,7,"[1, 2, 3, 4]","[1, 2, 4, 4]"
78,8,"[0, 3, 3, 4]","[0, 3, 3, 4]"
78,9,"[1, 2, 3, 4]","[1, 2, 4, 4]"
77,0,"[2, 4, 4, 4]","[2, 4, 4, 4]"
77,1,"[1, 2, 3, 3]","[1, 2, 3, 3]"
77,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
77,3,"[1, 2, 3, 4]","[1, 3, 4, 4]"
77,4,"[0, 2, 4, 4]","[0, 2, 4, 4]"
77,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
77,6,"[0, 3, 4, 4]","[0, 4, 4, 4]"
77,7,"[1, 2, 3, 4]","[1, 2, 4, 4]"
77,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
77,9,"[1, 3, 4, 4]","[1, 3, 4, 4]"
61,0,"[0, 1, 3, 4]","[0, 1, 4, 4]"
61,1,"[1, 2, 3, 4]","[1, 2, 4, 4]"
61,2,"[1, 2, 3, 4]","[1, 3, 4, 4]"
61,3,"[0, 1, 4, 4]","[0, 3, 4, 4]"
61,4,"[0, 3, 4, 4]","[0, 3, 4, 4]"
61,5,"[0, 1, 3, 4]","[0, 2, 4, 4]"
61,6,"[0, 2, 4, 4]","[0, 3, 4, 4]"
61,7,"[0, 3, 4, 4]","[0, 3, 4, 4]"
61,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
61,9,"[0, 2, 4, 4]","[0, 2, 4, 4]"
65,0,"[1, 2, 4, 4]","[1, 3, 4, 4]"
65,1,"[0, 3, 3, 3]","[0, 3, 3, 3]"
65,2,"[0, 3, 3, 4]","[0, 3, 3, 4]"
65,3,"[0, 2, 4, 4]","[0, 2, 4, 4]"
65,4,"[2, 2, 3, 4]","[2, 2, 4, 4]"
65,5,"[0, 1, 3, 4]","[0, 1, 4, 4]"
65,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
65,7,"[0, 3, 3, 4]","[0, 3, 4, 4]"
65,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
65,9,"[0, 2, 3, 3]","[0, 2, 3, 4]"
64,0,"[1, 2, 3, 4]","[1, 2, 4, 4]"
64,1,"[2, 3, 3, 3]","[2, 3, 3, 3]"
64,2,"[2, 3, 4, 4]","[2, 3, 4, 4]"
64,3,"[0, 2, 3, 3]","[0, 2, 3, 3]"
64,4,"[1, 2, 4, 4]","[1, 4, 4, 4]"
64,5,"[1, 3, 4, 4]","[1, 3, 4, 4]"
64,6,"[2, 3, 4, 4]","[2, 3, 4, 4]"
64,7,"[0, 1, 3, 4]","[0, 1, 4, 4]"
64,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
64,9,"[0, 2, 3, 4]","[0, 2, 4, 4]"
72,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
72,1,"[0, 2, 4, 4]","[0, 4, 4, 4]"
72,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
72,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
72,4,"[0, 2, 3, 4]","[0, 2, 4, 4]"
72,5,"[1, 3, 4, 4]","[1, 3, 4, 4]"
72,6,"[1, 2, 3, 4]","[1, 2, 3, 4]"
72,7,"[0, 2, 3, 4]","[0, 2, 4, 4]"
72,8,"[2, 3, 3, 4]","[2, 3, 3, 4]"
72,9,"[0, 1, 3, 4]","[0, 3, 3, 4]"
63,0,"[0, 1, 3, 3]","[0, 1, 3, 3]"
63,1,"[0, 2, 3, 4]","[0, 2, 3, 4]"
63,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
63,3,"[2, 3, 3, 4]","[2, 3, 3, 4]"
63,4,"[2, 3, 4, 4]","[2, 3, 4, 4]"
63,5,"[0, 2, 3, 4]","[0, 3, 4, 4]"
63,6,"[0, 3, 4, 4]","[0, 4, 4, 4]"
63,7,"[1, 2, 3, 4]","[1, 3, 4, 4]"
63,8,"[1, 2, 3, 4]","[1, 2, 3, 4]"
63,9,"[0, 2, 3, 4]","[0, 2, 4, 4]"
76,0,"[0, 1, 2, 3]","[0, 1, 3, 4]"
76,1,"[0, 2, 3, 4]","[0, 2, 3, 4]"
76,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
76,3,"[1, 3, 4, 4]","[1, 4, 4, 4]"
76,4,"[0, 1, 3, 4]","[0, 2, 4, 4]"
76,5,"[2, 2, 3, 4]","[2, 2, 4, 4]"
76,6,"[0, 2, 3, 4]","[0, 2, 4, 4]"
76,7,"[1, 2, 3, 4]","[1, 2, 4, 4]"
76,8,"[0, 2, 3, 3]","[0, 3, 3, 4]"
76,9,"[0, 2, 4, 4]","[0, 2, 4, 4]"
69,0,"[1, 3, 4, 4]","[1, 4, 4, 4]"
69,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
69,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
69,3,"[0, 1, 2, 3]","[0, 1, 3, 4]"
69,4,"[0, 4, 4, 4]","[0, 4, 4, 4]"
69,5,"[0, 1, 3, 4]","[0, 1, 4, 4]"
69,6,"[1, 2, 4, 4]","[1, 3, 4, 4]"
69,7,"[0, 1, 3, 4]","[0, 1, 4, 4]"
69,8,"[1, 2, 3, 3]","[1, 2, 3, 4]"
69,9,"[0, 3, 3, 3]","[0, 3, 3, 3]"
40,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
40,1,"[2, 2, 3, 3]","[2, 2, 3, 4]"
40,2,"[1, 2, 4, 4]","[1, 2, 4, 4]"
40,3,"[0, 2, 3, 4]","[0, 3, 4, 4]"
40,4,"[1, 2, 3, 4]","[1, 3, 4, 4]"
40,5,"[1, 1, 2, 4]","[1, 1, 4, 4]"
40,6,"[1, 3, 4, 4]","[1, 3, 4, 4]"
40,7,"[1, 3, 3, 4]","[1, 3, 4, 4]"
40,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
40,9,"[0, 1, 3, 4]","[0, 1, 4, 4]"
74,0,"[1, 2, 3, 4]","[1, 2, 4, 4]"
74,1,"[1, 3, 4, 4]","[1, 3, 4, 4]"
74,2,"[0, 2, 3, 4]","[0, 2, 3, 4]"
74,3,"[1, 2, 4, 4]","[1, 3, 4, 4]"
74,4,"[0, 2, 3, 3]","[0, 2, 3, 4]"
74,5,"[0, 4, 4, 4]","[0, 4, 4, 4]"
74,6,"[2, 3, 3, 3]","[2, 3, 3, 4]"
74,7,"[0, 2, 3, 3]","[0, 2, 3, 4]"
74,8,"[0, 1, 2, 4]","[0, 1, 4, 4]"
74,9,"[0, 1, 3, 4]","[0, 1, 4, 4]"
86,0,"[0, 2, 3, 4]","[0, 3, 3, 4]"
86,1,"[0, 2, 3, 4]","[0, 2, 3, 4]"
86,2,"[0, 3, 3, 4]","[0, 3, 3, 4]"
86,3,"[0, 3, 3, 4]","[0, 3, 3, 4]"
86,4,"[1, 2, 3, 4]","[1, 3, 3, 4]"
86,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
86,6,"[0, 1, 3, 4]","[0, 2, 3, 4]"
86,7,"[0, 2, 3, 4]","[0, 2, 4, 4]"
86,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
86,9,"[0, 2, 4, 4]","[0, 2, 4, 4]"
42,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
42,1,"[0, 2, 4, 4]","[0, 3, 4, 4]"
42,2,"[0, 1, 2, 4]","[0, 1, 4, 4]"
42,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
42,4,"[1, 2, 3, 4]","[1, 2, 4, 4]"
42,5,"[0, 1, 2, 4]","[0, 1, 4, 4]"
42,6,"[1, 3, 4, 4]","[1, 3, 4, 4]"
42,7,"[0, 2, 4, 4]","[0, 4, 4, 4]"
42,8,"[2, 3, 3, 4]","[2, 3, 3, 4]"
42,9,"[1, 2, 3, 4]","[1, 3, 3, 4]"
83,0,"[1, 2, 3, 4]","[1, 2, 4, 4]"
83,1,"[0, 1, 3, 3]","[0, 2, 3, 4]"
83,2,"[2, 2, 3, 4]","[2, 2, 4, 4]"
83,3,"[1, 1, 4, 4]","[1, 1, 4, 4]"
83,4,"[0, 3, 4, 4]","[0, 3, 4, 4]"
83,5,"[1, 2, 4, 4]","[1, 2, 4, 4]"
83,6,"[0, 2, 3, 4]","[0, 3, 4, 4]"
83,7,"[1, 2, 4, 4]","[1, 2, 4, 4]"
83,8,"[2, 2, 4, 4]","[2, 2, 4, 4]"
83,9,"[0, 2, 3, 4]","[0, 2, 4, 4]"
90,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
90,1,"[0, 3, 3, 4]","[0, 3, 3, 4]"
90,2,"[0, 1, 3, 4]","[0, 2, 4, 4]"
90,3,"[1, 3, 3, 4]","[1, 3, 3, 4]"
90,4,"[1, 2, 3, 3]","[1, 2, 3, 4]"
90,5,"[1, 3, 3, 4]","[1, 3, 4, 4]"
90,6,"[1, 2, 3, 3]","[1, 2, 3, 4]"
90,7,"[2, 3, 3, 4]","[2, 3, 3, 4]"
90,8,"[2, 2, 4, 4]","[2, 2, 4, 4]"
90,9,"[1, 2, 4, 4]","[1, 2, 4, 4]"
93,0,"[0, 2, 4, 4]","[0, 3, 4, 4]"
93,1,"[0, 2, 3, 4]","[0, 2, 4, 4]"
93,2,"[0, 3, 4, 4]","[0, 3, 4, 4]"
93,3,"[1, 3, 3, 4]","[1, 3, 3, 4]"
93,4,"[1, 2, 3, 4]","[1, 2, 4, 4]"
93,5,"[0, 3, 3, 4]","[0, 3, 3, 4]"
93,6,"[1, 3, 3, 4]","[1, 3, 3, 4]"
93,7,"[2, 3, 4, 4]","[2, 3, 4, 4]"
93,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
93,9,"[1, 2, 3, 4]","[1, 2, 4, 4]"
95,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
95,1,"[0, 2, 3, 3]","[0, 2, 3, 3]"
95,2,"[1, 2, 3, 4]","[1, 2, 4, 4]"
95,3,"[2, 3, 3, 4]","[2, 3, 3, 4]"
95,4,"[1, 1, 2, 3]","[1, 1, 4, 4]"
95,5,"[1, 3, 4, 4]","[1, 4, 4, 4]"
95,6,"[1, 2, 3, 4]","[1, 2, 3, 4]"
95,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
95,8,"[1, 3, 4, 4]","[1, 3, 4, 4]"
95,9,"[0, 2, 3, 3]","[0, 2, 3, 4]"
82,0,"[1, 2, 3, 4]","[1, 2, 4, 4]"
82,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
82,2,"[0, 2, 4, 4]","[0, 2, 4, 4]"
82,3,"[0, 2, 4, 4]","[0, 4, 4, 4]"
82,4,"[1, 2, 4, 4]","[1, 2, 4, 4]"
82,5,"[1, 3, 4, 4]","[1, 3, 4, 4]"
82,6,"[0, 2, 4, 4]","[0, 3, 4, 4]"
82,7,"[1, 2, 3, 4]","[1, 2, 4, 4]"
82,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
82,9,"[1, 2, 3, 4]","[1, 3, 4, 4]"
84,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
84,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
84,2,"[1, 3, 3, 4]","[1, 3, 3, 4]"
84,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
84,4,"[0, 2, 4, 4]","[0, 2, 4, 4]"
84,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
84,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
84,7,"[2, 3, 4, 4]","[2, 3, 4, 4]"
84,8,"[0, 2, 4, 4]","[0, 4, 4, 4]"
84,9,"[1, 1, 3, 4]","[1, 1, 4, 4]"
88,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
88,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
88,2,"[0, 2, 3, 3]","[0, 2, 3, 4]"
88,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
88,4,"[1, 2, 3, 4]","[1, 3, 4, 4]"
88,5,"[2, 3, 3, 4]","[2, 3, 3, 4]"
88,6,"[1, 2, 4, 4]","[1, 3, 4, 4]"
88,7,"[1, 3, 3, 4]","[1, 3, 3, 4]"
88,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
88,9,"[0, 1, 3, 4]","[0, 2, 3, 4]"
73,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
73,1,"[1, 3, 4, 4]","[1, 4, 4, 4]"
73,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
73,3,"[0, 3, 3, 4]","[0, 3, 4, 4]"
